,mapping_framework,mapping_framework_version,capability_group,capability_id,capability_description,mapping_type,attack_object_id,attack_object_name,attack_version,technology_domain,references,comments,organization,creation_date,last_update
675,nist_800_53,rev5,Access Control,AC-06,Least Privilege,Protects,T1059.007,JavaScript,14.1,enterprise,[],,,01/13/2022,01/13/2022
676,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,Protects,T1059.007,JavaScript,14.1,enterprise,[],,,01/13/2022,01/13/2022
677,nist_800_53,rev5,Configuration Management,CM-02,Baseline Configuration,Protects,T1059.007,JavaScript,14.1,enterprise,[],,,01/13/2022,01/13/2022
678,nist_800_53,rev5,Configuration Management,CM-06,Configuration Settings,Protects,T1059.007,JavaScript,14.1,enterprise,[],,,01/13/2022,01/13/2022
679,nist_800_53,rev5,Configuration Management,CM-07,Least Functionality,Protects,T1059.007,JavaScript,14.1,enterprise,[],,,01/13/2022,01/13/2022
680,nist_800_53,rev5,Configuration Management,CM-08,System Component Inventory,Protects,T1059.007,JavaScript,14.1,enterprise,[],,,01/13/2022,01/13/2022
681,nist_800_53,rev5,Risk Assessment,RA-05,Vulnerability Monitoring and Scanning,Protects,T1059.007,JavaScript,14.1,enterprise,[],,,01/13/2022,01/13/2022
682,nist_800_53,rev5,System and Communications Protection,SC-18,Mobile Code,Protects,T1059.007,JavaScript,14.1,enterprise,[],,,01/13/2022,01/13/2022
683,nist_800_53,rev5,System and Information Integrity,SI-10,Information Input Validation,Protects,T1059.007,JavaScript,14.1,enterprise,[],,,01/13/2022,01/13/2022
684,nist_800_53,rev5,System and Information Integrity,SI-16,Memory Protection,Protects,T1059.007,JavaScript,14.1,enterprise,[],,,01/13/2022,01/13/2022
685,nist_800_53,rev5,System and Information Integrity,SI-03,Malicious Code Protection,Protects,T1059.007,JavaScript,14.1,enterprise,[],,,01/13/2022,01/13/2022
686,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1059.007,JavaScript,14.1,enterprise,[],,,01/13/2022,01/13/2022
687,nist_800_53,rev5,System and Information Integrity,SI-07,"Software, Firmware, and Information Integrity",Protects,T1059.007,JavaScript,14.1,enterprise,[],,,01/13/2022,01/13/2022
688,nist_800_53,rev5,Access Control,AC-17,Remote Access,Protects,T1059.008,Network Device CLI,14.1,enterprise,[],,,01/13/2022,01/13/2022
689,nist_800_53,rev5,Access Control,AC-02,Account Management,Protects,T1059.008,Network Device CLI,14.1,enterprise,[],,,01/13/2022,01/13/2022
690,nist_800_53,rev5,Access Control,AC-03,Access Enforcement,Protects,T1059.008,Network Device CLI,14.1,enterprise,[],,,01/13/2022,01/13/2022
691,nist_800_53,rev5,Access Control,AC-05,Separation of Duties,Protects,T1059.008,Network Device CLI,14.1,enterprise,[],,,01/13/2022,01/13/2022
692,nist_800_53,rev5,Access Control,AC-06,Least Privilege,Protects,T1059.008,Network Device CLI,14.1,enterprise,[],,,01/13/2022,01/13/2022
693,nist_800_53,rev5,Configuration Management,CM-02,Baseline Configuration,Protects,T1059.008,Network Device CLI,14.1,enterprise,[],,,01/13/2022,01/13/2022
694,nist_800_53,rev5,Configuration Management,CM-05,Access Restrictions for Change,Protects,T1059.008,Network Device CLI,14.1,enterprise,[],,,01/13/2022,01/13/2022
695,nist_800_53,rev5,Configuration Management,CM-06,Configuration Settings,Protects,T1059.008,Network Device CLI,14.1,enterprise,[],,,01/13/2022,01/13/2022
696,nist_800_53,rev5,Identification and Authentication,IA-02,Identification and Authentication (organizational Users),Protects,T1059.008,Network Device CLI,14.1,enterprise,[],,,01/13/2022,01/13/2022
697,nist_800_53,rev5,Identification and Authentication,IA-08,Identification and Authentication (non-organizational Users),Protects,T1059.008,Network Device CLI,14.1,enterprise,[],,,01/13/2022,01/13/2022
698,nist_800_53,rev5,System and Information Integrity,SI-10,Information Input Validation,Protects,T1059.008,Network Device CLI,14.1,enterprise,[],,,01/13/2022,01/13/2022
699,nist_800_53,rev5,System and Information Integrity,SI-16,Memory Protection,Protects,T1059.008,Network Device CLI,14.1,enterprise,[],,,01/13/2022,01/13/2022
700,nist_800_53,rev5,System and Information Integrity,SI-03,Malicious Code Protection,Protects,T1059.008,Network Device CLI,14.1,enterprise,[],,,01/13/2022,01/13/2022
701,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1059.008,Network Device CLI,14.1,enterprise,[],,,01/13/2022,01/13/2022
702,nist_800_53,rev5,System and Information Integrity,SI-07,"Software, Firmware, and Information Integrity",Protects,T1059.008,Network Device CLI,14.1,enterprise,[],,,01/13/2022,01/13/2022
703,nist_800_53,rev5,Access Control,AC-16,Security and Privacy Attributes,Protects,T1070.002,Clear Linux or Mac System Logs,14.1,enterprise,[],,,01/13/2022,01/13/2022
704,nist_800_53,rev5,Access Control,AC-17,Remote Access,Protects,T1070.002,Clear Linux or Mac System Logs,14.1,enterprise,[],,,01/13/2022,01/13/2022
705,nist_800_53,rev5,Access Control,AC-18,Wireless Access,Protects,T1070.002,Clear Linux or Mac System Logs,14.1,enterprise,[],,,01/13/2022,01/13/2022
706,nist_800_53,rev5,Access Control,AC-19,Access Control for Mobile Devices,Protects,T1070.002,Clear Linux or Mac System Logs,14.1,enterprise,[],,,01/13/2022,01/13/2022
707,nist_800_53,rev5,Access Control,AC-02,Account Management,Protects,T1070.002,Clear Linux or Mac System Logs,14.1,enterprise,[],,,01/13/2022,01/13/2022
708,nist_800_53,rev5,Access Control,AC-03,Access Enforcement,Protects,T1070.002,Clear Linux or Mac System Logs,14.1,enterprise,[],,,01/13/2022,01/13/2022
709,nist_800_53,rev5,Access Control,AC-05,Separation of Duties,Protects,T1070.002,Clear Linux or Mac System Logs,14.1,enterprise,[],,,01/13/2022,01/13/2022
710,nist_800_53,rev5,Access Control,AC-06,Least Privilege,Protects,T1070.002,Clear Linux or Mac System Logs,14.1,enterprise,[],,,01/13/2022,01/13/2022
711,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,Protects,T1070.002,Clear Linux or Mac System Logs,14.1,enterprise,[],,,01/13/2022,01/13/2022
712,nist_800_53,rev5,Configuration Management,CM-02,Baseline Configuration,Protects,T1070.002,Clear Linux or Mac System Logs,14.1,enterprise,[],,,01/13/2022,01/13/2022
713,nist_800_53,rev5,Configuration Management,CM-06,Configuration Settings,Protects,T1070.002,Clear Linux or Mac System Logs,14.1,enterprise,[],,,01/13/2022,01/13/2022
714,nist_800_53,rev5,Contingency Planning,CP-06,Alternate Storage Site,Protects,T1070.002,Clear Linux or Mac System Logs,14.1,enterprise,[],,,01/13/2022,01/13/2022
715,nist_800_53,rev5,Contingency Planning,CP-07,Alternate Processing Site,Protects,T1070.002,Clear Linux or Mac System Logs,14.1,enterprise,[],,,01/13/2022,01/13/2022
716,nist_800_53,rev5,Contingency Planning,CP-09,System Backup,Protects,T1070.002,Clear Linux or Mac System Logs,14.1,enterprise,[],,,01/13/2022,01/13/2022
717,nist_800_53,rev5,System and Communications Protection,SC-36,Distributed Processing and Storage,Protects,T1070.002,Clear Linux or Mac System Logs,14.1,enterprise,[],,,01/13/2022,01/13/2022
718,nist_800_53,rev5,System and Communications Protection,SC-04,Information in Shared System Resources,Protects,T1070.002,Clear Linux or Mac System Logs,14.1,enterprise,[],,,01/13/2022,01/13/2022
719,nist_800_53,rev5,System and Information Integrity,SI-12,Information Management and Retention,Protects,T1070.002,Clear Linux or Mac System Logs,14.1,enterprise,[],,,01/13/2022,01/13/2022
720,nist_800_53,rev5,System and Information Integrity,SI-23,Information Fragmentation,Protects,T1070.002,Clear Linux or Mac System Logs,14.1,enterprise,[],,,01/13/2022,01/13/2022
721,nist_800_53,rev5,System and Information Integrity,SI-03,Malicious Code Protection,Protects,T1070.002,Clear Linux or Mac System Logs,14.1,enterprise,[],,,01/13/2022,01/13/2022
722,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1070.002,Clear Linux or Mac System Logs,14.1,enterprise,[],,,01/13/2022,01/13/2022
723,nist_800_53,rev5,System and Information Integrity,SI-07,"Software, Firmware, and Information Integrity",Protects,T1070.002,Clear Linux or Mac System Logs,14.1,enterprise,[],,,01/13/2022,01/13/2022
724,nist_800_53,rev5,Access Control,AC-04,Information Flow Enforcement,Protects,T1071.003,Mail Protocols,14.1,enterprise,[],,,01/13/2022,01/13/2022
725,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,Protects,T1071.003,Mail Protocols,14.1,enterprise,[],,,01/13/2022,01/13/2022
726,nist_800_53,rev5,Configuration Management,CM-02,Baseline Configuration,Protects,T1071.003,Mail Protocols,14.1,enterprise,[],,,01/13/2022,01/13/2022
727,nist_800_53,rev5,Configuration Management,CM-06,Configuration Settings,Protects,T1071.003,Mail Protocols,14.1,enterprise,[],,,01/13/2022,01/13/2022
728,nist_800_53,rev5,Configuration Management,CM-07,Least Functionality,Protects,T1071.003,Mail Protocols,14.1,enterprise,[],,,01/13/2022,01/13/2022
729,nist_800_53,rev5,System and Communications Protection,SC-10,Network Disconnect,Protects,T1071.003,Mail Protocols,14.1,enterprise,[],,,01/13/2022,01/13/2022
730,nist_800_53,rev5,System and Communications Protection,SC-20,Secure Name/address Resolution Service (authoritative Source),Protects,T1071.003,Mail Protocols,14.1,enterprise,[],,,01/13/2022,01/13/2022
731,nist_800_53,rev5,System and Communications Protection,SC-21,Secure Name/address Resolution Service (recursive or Caching Resolver),Protects,T1071.003,Mail Protocols,14.1,enterprise,[],,,01/13/2022,01/13/2022
732,nist_800_53,rev5,System and Communications Protection,SC-22,Architecture and Provisioning for Name/address Resolution Service,Protects,T1071.003,Mail Protocols,14.1,enterprise,[],,,01/13/2022,01/13/2022
733,nist_800_53,rev5,System and Communications Protection,SC-23,Session Authenticity,Protects,T1071.003,Mail Protocols,14.1,enterprise,[],,,01/13/2022,01/13/2022
734,nist_800_53,rev5,System and Communications Protection,SC-31,Covert Channel Analysis,Protects,T1071.003,Mail Protocols,14.1,enterprise,[],,,01/13/2022,01/13/2022
735,nist_800_53,rev5,System and Communications Protection,SC-37,Out-of-band Channels,Protects,T1071.003,Mail Protocols,14.1,enterprise,[],,,01/13/2022,01/13/2022
736,nist_800_53,rev5,System and Communications Protection,SC-07,Boundary Protection,Protects,T1071.003,Mail Protocols,14.1,enterprise,[],,,01/13/2022,01/13/2022
737,nist_800_53,rev5,System and Information Integrity,SI-03,Malicious Code Protection,Protects,T1071.003,Mail Protocols,14.1,enterprise,[],,,01/13/2022,01/13/2022
738,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1071.003,Mail Protocols,14.1,enterprise,[],,,01/13/2022,01/13/2022
739,nist_800_53,rev5,Access Control,AC-03,Access Enforcement,Protects,T1071.004,DNS,14.1,enterprise,[],,,01/13/2022,01/13/2022
740,nist_800_53,rev5,Access Control,AC-04,Information Flow Enforcement,Protects,T1071.004,DNS,14.1,enterprise,[],,,01/13/2022,01/13/2022
741,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,Protects,T1071.004,DNS,14.1,enterprise,[],,,01/13/2022,01/13/2022
742,nist_800_53,rev5,Configuration Management,CM-02,Baseline Configuration,Protects,T1071.004,DNS,14.1,enterprise,[],,,01/13/2022,01/13/2022
743,nist_800_53,rev5,Configuration Management,CM-06,Configuration Settings,Protects,T1071.004,DNS,14.1,enterprise,[],,,01/13/2022,01/13/2022
744,nist_800_53,rev5,Configuration Management,CM-07,Least Functionality,Protects,T1071.004,DNS,14.1,enterprise,[],,,01/13/2022,01/13/2022
745,nist_800_53,rev5,System and Communications Protection,SC-10,Network Disconnect,Protects,T1071.004,DNS,14.1,enterprise,[],,,01/13/2022,01/13/2022
746,nist_800_53,rev5,System and Communications Protection,SC-20,Secure Name/address Resolution Service (authoritative Source),Protects,T1071.004,DNS,14.1,enterprise,[],,,01/13/2022,01/13/2022
747,nist_800_53,rev5,System and Communications Protection,SC-21,Secure Name/address Resolution Service (recursive or Caching Resolver),Protects,T1071.004,DNS,14.1,enterprise,[],,,01/13/2022,01/13/2022
748,nist_800_53,rev5,System and Communications Protection,SC-22,Architecture and Provisioning for Name/address Resolution Service,Protects,T1071.004,DNS,14.1,enterprise,[],,,01/13/2022,01/13/2022
749,nist_800_53,rev5,System and Communications Protection,SC-23,Session Authenticity,Protects,T1071.004,DNS,14.1,enterprise,[],,,01/13/2022,01/13/2022
750,nist_800_53,rev5,System and Communications Protection,SC-31,Covert Channel Analysis,Protects,T1071.004,DNS,14.1,enterprise,[],,,01/13/2022,01/13/2022
751,nist_800_53,rev5,System and Communications Protection,SC-37,Out-of-band Channels,Protects,T1071.004,DNS,14.1,enterprise,[],,,01/13/2022,01/13/2022
752,nist_800_53,rev5,System and Communications Protection,SC-07,Boundary Protection,Protects,T1071.004,DNS,14.1,enterprise,[],,,01/13/2022,01/13/2022
753,nist_800_53,rev5,System and Information Integrity,SI-10,Information Input Validation,Protects,T1071.004,DNS,14.1,enterprise,[],,,01/13/2022,01/13/2022
754,nist_800_53,rev5,System and Information Integrity,SI-15,Information Output Filtering,Protects,T1071.004,DNS,14.1,enterprise,[],,,01/13/2022,01/13/2022
755,nist_800_53,rev5,System and Information Integrity,SI-03,Malicious Code Protection,Protects,T1071.004,DNS,14.1,enterprise,[],,,01/13/2022,01/13/2022
756,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1071.004,DNS,14.1,enterprise,[],,,01/13/2022,01/13/2022
757,nist_800_53,rev5,Access Control,AC-02,Account Management,Protects,T1078.001,Default Accounts,14.1,enterprise,[],,,01/13/2022,01/13/2022
758,nist_800_53,rev5,Access Control,AC-05,Separation of Duties,Protects,T1078.001,Default Accounts,14.1,enterprise,[],,,01/13/2022,01/13/2022
759,nist_800_53,rev5,Access Control,AC-06,Least Privilege,Protects,T1078.001,Default Accounts,14.1,enterprise,[],,,01/13/2022,01/13/2022
760,nist_800_53,rev5,Security Assessment and Authorization,CA-07,Continuous Monitoring,Protects,T1078.001,Default Accounts,14.1,enterprise,[],,,01/13/2022,01/13/2022
761,nist_800_53,rev5,System and Services Acquisition,SA-10,Developer Configuration Management,Protects,T1078.001,Default Accounts,14.1,enterprise,[],,,01/13/2022,01/13/2022
762,nist_800_53,rev5,System and Services Acquisition,SA-11,Developer Testing and Evaluation,Protects,T1078.001,Default Accounts,14.1,enterprise,[],,,01/13/2022,01/13/2022
763,nist_800_53,rev5,System and Services Acquisition,SA-15,"Development Process, Standards, and Tools",Protects,T1078.001,Default Accounts,14.1,enterprise,[],,,01/13/2022,01/13/2022
764,nist_800_53,rev5,System and Services Acquisition,SA-16,Developer-provided Training,Protects,T1078.001,Default Accounts,14.1,enterprise,[],,,01/13/2022,01/13/2022
765,nist_800_53,rev5,System and Services Acquisition,SA-17,Developer Security and Privacy Architecture and Design,Protects,T1078.001,Default Accounts,14.1,enterprise,[],,,01/13/2022,01/13/2022
766,nist_800_53,rev5,System and Services Acquisition,SA-03,System Development Life Cycle,Protects,T1078.001,Default Accounts,14.1,enterprise,[],,,01/13/2022,01/13/2022
767,nist_800_53,rev5,System and Services Acquisition,SA-04,Acquisition Process,Protects,T1078.001,Default Accounts,14.1,enterprise,[],,,01/13/2022,01/13/2022
768,nist_800_53,rev5,System and Services Acquisition,SA-08,Security and Privacy Engineering Principles,Protects,T1078.001,Default Accounts,14.1,enterprise,[],,,01/13/2022,01/13/2022
769,nist_800_53,rev5,System and Communications Protection,SC-28,Protection of Information at Rest,Protects,T1078.001,Default Accounts,14.1,enterprise,[],,,01/13/2022,01/13/2022
770,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1078.001,Default Accounts,14.1,enterprise,[],,,01/13/2022,01/13/2022
771,nist_800_53,rev5,Access Control,AC-02,Account Management,Protects,T1078.002,Domain Accounts,14.1,enterprise,[],,,01/13/2022,01/13/2022
772,nist_800_53,rev5,Access Control,AC-20,Use of External Systems,Protects,T1078.002,Domain Accounts,14.1,enterprise,[],,,01/13/2022,01/13/2022
773,nist_800_53,rev5,Access Control,AC-03,Access Enforcement,Protects,T1078.002,Domain Accounts,14.1,enterprise,[],,,01/13/2022,01/13/2022
774,nist_800_53,rev5,Access Control,AC-05,Separation of Duties,Protects,T1078.002,Domain Accounts,14.1,enterprise,[],,,01/13/2022,01/13/2022
775,nist_800_53,rev5,Access Control,AC-06,Least Privilege,Protects,T1078.002,Domain Accounts,14.1,enterprise,[],,,01/13/2022,01/13/2022
776,nist_800_53,rev5,Access Control,AC-07,Unsuccessful Logon Attempts,Protects,T1078.002,Domain Accounts,14.1,enterprise,[],,,01/13/2022,01/13/2022
777,nist_800_53,rev5,Configuration Management,CM-05,Access Restrictions for Change,Protects,T1078.002,Domain Accounts,14.1,enterprise,[],,,01/13/2022,01/13/2022
778,nist_800_53,rev5,Configuration Management,CM-06,Configuration Settings,Protects,T1078.002,Domain Accounts,14.1,enterprise,[],,,01/13/2022,01/13/2022
779,nist_800_53,rev5,Identification and Authentication,IA-12,Identity Proofing,Protects,T1078.002,Domain Accounts,14.1,enterprise,[],,,01/13/2022,01/13/2022
780,nist_800_53,rev5,Identification and Authentication,IA-02,Identification and Authentication (organizational Users),Protects,T1078.002,Domain Accounts,14.1,enterprise,[],,,01/13/2022,01/13/2022
781,nist_800_53,rev5,Identification and Authentication,IA-05,Authenticator Management,Protects,T1078.002,Domain Accounts,14.1,enterprise,[],,,01/13/2022,01/13/2022
782,nist_800_53,rev5,System and Information Integrity,SI-04,System Monitoring,Protects,T1078.002,Domain Accounts,14.1,enterprise,[],,,01/13/2022,01/13/2022
783,nist_800_53,rev5,Access Control,AC-02,Account Management,Protects,T1078.003,Local Accounts,14.1,enterprise,[],,,01/13/2022,01/13/2022
